img_path,1,2,3,4
/opt/ml/input/data/train/images/001359_male_Asian_26/mask2.jpg,117,144,258,331
/opt/ml/input/data/train/images/001359_male_Asian_26/mask1.jpg,117,142,266,331
/opt/ml/input/data/train/images/001359_male_Asian_26/incorrect_mask.jpg,130,176,261,357
/opt/ml/input/data/train/images/001359_male_Asian_26/mask4.jpg,113,139,256,330
/opt/ml/input/data/train/images/005257_male_Asian_22/mask5.jpg,72,151,274,413
/opt/ml/input/data/train/images/005257_male_Asian_22/mask3.jpg,65,159,262,409
/opt/ml/input/data/train/images/005257_male_Asian_22/normal.jpg,83,168,267,409
/opt/ml/input/data/train/images/005257_male_Asian_22/mask2.jpg,71,178,265,422
/opt/ml/input/data/train/images/005257_male_Asian_22/mask1.jpg,68,147,266,395
/opt/ml/input/data/train/images/005257_male_Asian_22/incorrect_mask.jpg,76,182,260,424
/opt/ml/input/data/train/images/005257_male_Asian_22/mask4.jpg,67,145,266,399
/opt/ml/input/data/train/images/001332_male_Asian_25/mask5.jpg,76,103,289,345
/opt/ml/input/data/train/images/001332_male_Asian_25/mask3.jpg,98,102,271,328
/opt/ml/input/data/train/images/001332_male_Asian_25/normal.jpg,105,102,278,346
/opt/ml/input/data/train/images/001332_male_Asian_25/mask2.jpg,79,94,285,363
/opt/ml/input/data/train/images/001332_male_Asian_25/mask1.jpg,80,103,299,375
/opt/ml/input/data/train/images/001332_male_Asian_25/incorrect_mask.jpg,93,105,278,352
/opt/ml/input/data/train/images/001332_male_Asian_25/mask4.jpg,77,103,311,391
/opt/ml/input/data/train/images/006069_female_Asian_19/incorrect_mask.png,118,106,249,277
/opt/ml/input/data/train/images/006069_female_Asian_19/mask1.png,110,119,252,296
/opt/ml/input/data/train/images/006069_female_Asian_19/mask4.png,127,115,256,285
/opt/ml/input/data/train/images/006069_female_Asian_19/mask5.png,121,104,255,276
/opt/ml/input/data/train/images/006069_female_Asian_19/normal.png,119,65,249,248
/opt/ml/input/data/train/images/006069_female_Asian_19/mask2.png,124,78,255,254
/opt/ml/input/data/train/images/006069_female_Asian_19/mask3.png,122,119,248,285
/opt/ml/input/data/train/images/004239_female_Asian_60/mask5.jpg,135,142,273,321
/opt/ml/input/data/train/images/004239_female_Asian_60/mask3.jpg,126,154,257,319
/opt/ml/input/data/train/images/004239_female_Asian_60/normal.jpg,122,186,242,358
/opt/ml/input/data/train/images/004239_female_Asian_60/mask2.jpg,136,154,263,330
/opt/ml/input/data/train/images/004239_female_Asian_60/mask1.jpg,131,157,261,329
/opt/ml/input/data/train/images/004239_female_Asian_60/incorrect_mask.jpg,129,144,265,336
/opt/ml/input/data/train/images/004239_female_Asian_60/mask4.jpg,109,142,253,333
/opt/ml/input/data/train/images/000026_female_Asian_56/mask5.jpg,133,182,247,328
/opt/ml/input/data/train/images/000026_female_Asian_56/mask3.jpg,97,174,241,360
/opt/ml/input/data/train/images/000026_female_Asian_56/normal.jpg,106,114,274,340
/opt/ml/input/data/train/images/000026_female_Asian_56/mask2.jpg,115,154,243,323
/opt/ml/input/data/train/images/000026_female_Asian_56/mask1.jpg,134,160,266,324
/opt/ml/input/data/train/images/000026_female_Asian_56/incorrect_mask.jpg,111,161,247,340
/opt/ml/input/data/train/images/000026_female_Asian_56/mask4.jpg,114,153,255,327
/opt/ml/input/data/train/images/005506_male_Asian_25/mask5.jpg,100,177,314,426
/opt/ml/input/data/train/images/005506_male_Asian_25/mask3.jpg,102,159,322,429
/opt/ml/input/data/train/images/005506_male_Asian_25/normal.jpg,95,157,286,430
/opt/ml/input/data/train/images/005506_male_Asian_25/mask2.jpg,109,125,331,404
/opt/ml/input/data/train/images/005506_male_Asian_25/mask1.jpg,99,167,311,421
/opt/ml/input/data/train/images/005506_male_Asian_25/incorrect_mask.jpg,89,173,290,436
/opt/ml/input/data/train/images/005506_male_Asian_25/mask4.jpg,99,159,313,431
/opt/ml/input/data/train/images/005495_female_Asian_48/mask5.jpg,100,167,269,395
/opt/ml/input/data/train/images/005495_female_Asian_48/mask3.jpg,118,168,307,400
/opt/ml/input/data/train/images/005495_female_Asian_48/normal.jpg,94,162,284,422
/opt/ml/input/data/train/images/005495_female_Asian_48/mask2.jpg,116,157,288,395
/opt/ml/input/data/train/images/005495_female_Asian_48/mask1.jpg,86,168,278,413
/opt/ml/input/data/train/images/005495_female_Asian_48/incorrect_mask.jpg,76,156,264,416
/opt/ml/input/data/train/images/005495_female_Asian_48/mask4.jpg,105,167,290,405
/opt/ml/input/data/train/images/003328_female_Asian_19/mask5.jpg,121,107,280,305
/opt/ml/input/data/train/images/003328_female_Asian_19/mask3.jpg,106,143,296,379
/opt/ml/input/data/train/images/003328_female_Asian_19/normal.jpg,109,109,287,360
/opt/ml/input/data/train/images/003328_female_Asian_19/mask2.jpg,117,100,295,318
/opt/ml/input/data/train/images/003328_female_Asian_19/mask1.jpg,98,129,279,360
/opt/ml/input/data/train/images/003328_female_Asian_19/incorrect_mask.jpg,115,114,281,347
/opt/ml/input/data/train/images/003328_female_Asian_19/mask4.jpg,116,132,298,352
/opt/ml/input/data/train/images/001168_male_Asian_28/mask5.jpg,82,132,300,408
/opt/ml/input/data/train/images/001168_male_Asian_28/mask3.jpg,97,123,307,403
/opt/ml/input/data/train/images/001168_male_Asian_28/normal.jpg,110,133,274,355
/opt/ml/input/data/train/images/001168_male_Asian_28/mask2.jpg,98,143,306,397
/opt/ml/input/data/train/images/001168_male_Asian_28/mask1.jpg,109,154,293,384
/opt/ml/input/data/train/images/001168_male_Asian_28/incorrect_mask.jpg,115,123,294,367
/opt/ml/input/data/train/images/001168_male_Asian_28/mask4.jpg,114,139,302,376
/opt/ml/input/data/train/images/006770_male_Asian_20/mask5.jpg,114,136,272,342
/opt/ml/input/data/train/images/006770_male_Asian_20/mask3.jpg,91,147,256,356
/opt/ml/input/data/train/images/006770_male_Asian_20/normal.jpg,111,159,282,392
/opt/ml/input/data/train/images/006770_male_Asian_20/mask2.jpg,103,135,280,369
/opt/ml/input/data/train/images/006770_male_Asian_20/mask1.jpg,93,140,252,354
/opt/ml/input/data/train/images/006770_male_Asian_20/incorrect_mask.jpg,102,145,275,366
/opt/ml/input/data/train/images/006770_male_Asian_20/mask4.jpg,71,131,268,384
/opt/ml/input/data/train/images/001151_male_Asian_23/mask5.jpg,100,133,279,346
/opt/ml/input/data/train/images/001151_male_Asian_23/mask3.jpg,119,142,279,329
/opt/ml/input/data/train/images/001151_male_Asian_23/normal.jpg,104,122,245,310
/opt/ml/input/data/train/images/001151_male_Asian_23/mask2.jpg,114,156,279,367
/opt/ml/input/data/train/images/001151_male_Asian_23/mask1.jpg,94,117,283,360
/opt/ml/input/data/train/images/001151_male_Asian_23/incorrect_mask.jpg,95,108,285,358
/opt/ml/input/data/train/images/001151_male_Asian_23/mask4.jpg,101,140,279,357
/opt/ml/input/data/train/images/003930_male_Asian_42/mask5.jpg,110,143,275,357
/opt/ml/input/data/train/images/003930_male_Asian_42/mask3.jpg,101,152,286,391
/opt/ml/input/data/train/images/003930_male_Asian_42/normal.jpg,116,128,272,371
/opt/ml/input/data/train/images/003930_male_Asian_42/mask2.jpg,102,144,265,364
/opt/ml/input/data/train/images/003930_male_Asian_42/mask1.jpg,95,133,272,366
/opt/ml/input/data/train/images/003930_male_Asian_42/incorrect_mask.jpg,107,153,277,385
/opt/ml/input/data/train/images/003930_male_Asian_42/mask4.jpg,102,122,275,347
/opt/ml/input/data/train/images/003031_female_Asian_19/mask5.jpg,96,141,247,328
/opt/ml/input/data/train/images/003031_female_Asian_19/mask3.jpg,92,135,251,350
/opt/ml/input/data/train/images/003031_female_Asian_19/normal.jpg,97,137,222,309
/opt/ml/input/data/train/images/003031_female_Asian_19/mask2.jpg,99,129,258,342
/opt/ml/input/data/train/images/003031_female_Asian_19/mask1.jpg,96,137,246,336
/opt/ml/input/data/train/images/003031_female_Asian_19/incorrect_mask.jpg,98,126,248,354
/opt/ml/input/data/train/images/003031_female_Asian_19/mask4.jpg,88,132,249,345
/opt/ml/input/data/train/images/000280_female_Asian_54/mask5.jpg,89,145,309,447
/opt/ml/input/data/train/images/000280_female_Asian_54/mask3.jpg,93,110,318,412
/opt/ml/input/data/train/images/000280_female_Asian_54/normal.jpg,111,177,301,451
/opt/ml/input/data/train/images/000280_female_Asian_54/mask2.jpg,109,147,302,409
/opt/ml/input/data/train/images/000280_female_Asian_54/mask1.jpg,66,107,304,410
/opt/ml/input/data/train/images/000280_female_Asian_54/incorrect_mask.jpg,62,116,298,441
/opt/ml/input/data/train/images/000280_female_Asian_54/mask4.jpg,61,132,285,451
/opt/ml/input/data/train/images/005265_male_Asian_22/mask5.jpg,88,130,269,353
/opt/ml/input/data/train/images/005265_male_Asian_22/mask3.jpg,105,164,256,355
/opt/ml/input/data/train/images/005265_male_Asian_22/normal.jpg,124,145,259,326
/opt/ml/input/data/train/images/005265_male_Asian_22/mask2.jpg,99,144,278,363
/opt/ml/input/data/train/images/005265_male_Asian_22/mask1.jpg,101,160,278,378
/opt/ml/input/data/train/images/005265_male_Asian_22/incorrect_mask.jpg,92,146,262,381
/opt/ml/input/data/train/images/005265_male_Asian_22/mask4.jpg,96,122,282,366
/opt/ml/input/data/train/images/001354_male_Asian_27/mask5.jpg,77,86,290,360
/opt/ml/input/data/train/images/001354_male_Asian_27/mask3.jpg,109,115,278,330
/opt/ml/input/data/train/images/001354_male_Asian_27/normal.jpg,84,75,297,379
/opt/ml/input/data/train/images/001354_male_Asian_27/mask2.jpg,76,82,282,350
/opt/ml/input/data/train/images/001354_male_Asian_27/mask1.jpg,100,110,274,336
/opt/ml/input/data/train/images/001354_male_Asian_27/incorrect_mask.jpg,84,76,291,383
/opt/ml/input/data/train/images/001354_male_Asian_27/mask4.jpg,99,106,288,337
/opt/ml/input/data/train/images/001250_male_Asian_23/mask5.jpg,99,113,261,316
/opt/ml/input/data/train/images/001250_male_Asian_23/mask3.jpg,123,98,283,301
/opt/ml/input/data/train/images/001250_male_Asian_23/normal.jpg,124,151,246,323
/opt/ml/input/data/train/images/001250_male_Asian_23/mask2.jpg,101,123,246,314
/opt/ml/input/data/train/images/001250_male_Asian_23/mask1.jpg,113,147,262,351
/opt/ml/input/data/train/images/001250_male_Asian_23/incorrect_mask.jpg,95,131,250,354
/opt/ml/input/data/train/images/001250_male_Asian_23/mask4.jpg,102,104,268,327
/opt/ml/input/data/train/images/003120_female_Asian_19/mask5.jpg,101,66,238,267
/opt/ml/input/data/train/images/003120_female_Asian_19/mask3.jpg,66,103,235,317
/opt/ml/input/data/train/images/003120_female_Asian_19/normal.jpg,125,118,265,340
/opt/ml/input/data/train/images/003120_female_Asian_19/mask2.jpg,109,83,263,293
/opt/ml/input/data/train/images/003120_female_Asian_19/mask1.jpg,109,68,278,310
/opt/ml/input/data/train/images/003120_female_Asian_19/incorrect_mask.jpg,107,91,251,307
/opt/ml/input/data/train/images/003120_female_Asian_19/mask4.jpg,115,117,269,323
/opt/ml/input/data/train/images/000336_female_Asian_56/mask5.jpg,108,147,261,322
/opt/ml/input/data/train/images/000336_female_Asian_56/mask3.jpg,102,158,261,368
/opt/ml/input/data/train/images/000336_female_Asian_56/normal.jpg,121,170,282,382
/opt/ml/input/data/train/images/000336_female_Asian_56/mask2.jpg,98,113,320,379
/opt/ml/input/data/train/images/000336_female_Asian_56/mask1.jpg,124,153,281,351
/opt/ml/input/data/train/images/000336_female_Asian_56/incorrect_mask.jpg,108,177,267,359
/opt/ml/input/data/train/images/000336_female_Asian_56/mask4.jpg,100,147,266,348
/opt/ml/input/data/train/images/005011_female_Asian_45/mask5.jpg,115,88,261,267
/opt/ml/input/data/train/images/005011_female_Asian_45/mask3.jpg,111,90,259,278
/opt/ml/input/data/train/images/005011_female_Asian_45/normal.jpg,130,77,262,265
/opt/ml/input/data/train/images/005011_female_Asian_45/mask2.jpg,123,82,266,274
/opt/ml/input/data/train/images/005011_female_Asian_45/mask1.jpg,117,90,257,270
/opt/ml/input/data/train/images/005011_female_Asian_45/incorrect_mask.jpg,131,75,254,243
/opt/ml/input/data/train/images/005011_female_Asian_45/mask4.jpg,133,79,266,258
/opt/ml/input/data/train/images/000600_female_Asian_52/mask5.jpg,110,163,285,389
/opt/ml/input/data/train/images/000600_female_Asian_52/mask3.jpg,116,121,306,365
/opt/ml/input/data/train/images/000600_female_Asian_52/normal.jpg,136,127,263,305
/opt/ml/input/data/train/images/000600_female_Asian_52/mask2.jpg,107,113,324,386
/opt/ml/input/data/train/images/000600_female_Asian_52/mask1.jpg,82,94,293,363
/opt/ml/input/data/train/images/000600_female_Asian_52/incorrect_mask.jpg,121,126,305,374
/opt/ml/input/data/train/images/000600_female_Asian_52/mask4.jpg,101,121,309,384
/opt/ml/input/data/train/images/006653_male_Asian_19/mask5.jpg,87,104,291,371
/opt/ml/input/data/train/images/006653_male_Asian_19/mask3.jpg,107,130,281,358
/opt/ml/input/data/train/images/006653_male_Asian_19/normal.jpg,85,124,278,390
/opt/ml/input/data/train/images/006653_male_Asian_19/mask2.jpg,93,136,282,365
/opt/ml/input/data/train/images/006653_male_Asian_19/mask1.jpg,96,143,269,357
/opt/ml/input/data/train/images/006653_male_Asian_19/incorrect_mask.jpg,85,114,276,379
/opt/ml/input/data/train/images/006653_male_Asian_19/mask4.jpg,73,115,285,370
/opt/ml/input/data/train/images/003026_female_Asian_20/mask5.jpg,97,133,243,316
/opt/ml/input/data/train/images/003026_female_Asian_20/mask3.jpg,106,174,246,356
/opt/ml/input/data/train/images/003026_female_Asian_20/normal.jpg,110,154,241,320
/opt/ml/input/data/train/images/003026_female_Asian_20/mask2.jpg,102,178,245,361
/opt/ml/input/data/train/images/003026_female_Asian_20/mask1.jpg,92,150,245,338
/opt/ml/input/data/train/images/003026_female_Asian_20/incorrect_mask.jpg,104,147,249,351
/opt/ml/input/data/train/images/003026_female_Asian_20/mask4.jpg,118,122,267,313
/opt/ml/input/data/train/images/005503_female_Asian_55/mask5.jpg,60,145,285,425
/opt/ml/input/data/train/images/005503_female_Asian_55/mask3.jpg,60,142,275,406
/opt/ml/input/data/train/images/005503_female_Asian_55/normal.jpg,67,148,277,438
/opt/ml/input/data/train/images/005503_female_Asian_55/mask2.jpg,70,136,286,403
/opt/ml/input/data/train/images/005503_female_Asian_55/mask1.jpg,58,141,279,417
/opt/ml/input/data/train/images/005503_female_Asian_55/incorrect_mask.jpg,63,137,287,437
/opt/ml/input/data/train/images/005503_female_Asian_55/mask4.jpg,79,136,301,413
/opt/ml/input/data/train/images/006671_male_Asian_19/mask2.jpeg,87,121,284,364
/opt/ml/input/data/train/images/006671_male_Asian_19/normal.jpeg,97,134,263,366
/opt/ml/input/data/train/images/006671_male_Asian_19/incorrect_mask.jpeg,96,148,268,395
/opt/ml/input/data/train/images/006671_male_Asian_19/mask1.jpeg,88,149,262,372
/opt/ml/input/data/train/images/006671_male_Asian_19/mask5.jpeg,96,131,269,353
/opt/ml/input/data/train/images/006671_male_Asian_19/mask4.jpeg,106,140,286,386
/opt/ml/input/data/train/images/006671_male_Asian_19/mask3.jpeg,96,143,265,364
/opt/ml/input/data/train/images/006708_male_Asian_19/mask5.jpg,94,138,277,370
/opt/ml/input/data/train/images/006708_male_Asian_19/mask3.jpg,93,135,257,346
/opt/ml/input/data/train/images/006708_male_Asian_19/normal.jpg,97,167,270,387
/opt/ml/input/data/train/images/006708_male_Asian_19/mask2.jpg,69,155,244,369
/opt/ml/input/data/train/images/006708_male_Asian_19/mask1.jpg,86,156,268,386
/opt/ml/input/data/train/images/006708_male_Asian_19/incorrect_mask.jpg,92,161,269,385
/opt/ml/input/data/train/images/006708_male_Asian_19/mask4.jpg,101,141,281,367
/opt/ml/input/data/train/images/005154_male_Asian_35/mask5.jpg,103,139,313,393
/opt/ml/input/data/train/images/005154_male_Asian_35/mask3.jpg,99,127,281,371
/opt/ml/input/data/train/images/005154_male_Asian_35/normal.jpg,91,137,264,384
/opt/ml/input/data/train/images/005154_male_Asian_35/mask2.jpg,83,111,304,394
/opt/ml/input/data/train/images/005154_male_Asian_35/mask1.jpg,95,130,289,392
/opt/ml/input/data/train/images/005154_male_Asian_35/incorrect_mask.jpg,101,103,295,380
/opt/ml/input/data/train/images/005154_male_Asian_35/mask4.jpg,103,146,293,376
/opt/ml/input/data/train/images/003314_female_Asian_20/mask5.jpg,143,174,257,319
/opt/ml/input/data/train/images/003314_female_Asian_20/mask3.jpg,148,166,284,341
/opt/ml/input/data/train/images/003314_female_Asian_20/normal.jpg,131,151,260,322
/opt/ml/input/data/train/images/003314_female_Asian_20/mask2.jpg,137,168,261,331
/opt/ml/input/data/train/images/003314_female_Asian_20/mask1.jpg,154,167,267,313
/opt/ml/input/data/train/images/003314_female_Asian_20/incorrect_mask.jpg,147,159,271,333
/opt/ml/input/data/train/images/003314_female_Asian_20/mask4.jpg,146,169,276,342
/opt/ml/input/data/train/images/006160_male_Asian_20/incorrect_mask.png,111,89,266,303
/opt/ml/input/data/train/images/006160_male_Asian_20/mask1.png,116,89,266,277
/opt/ml/input/data/train/images/006160_male_Asian_20/mask4.png,107,95,267,301
/opt/ml/input/data/train/images/006160_male_Asian_20/mask5.png,104,85,264,275
/opt/ml/input/data/train/images/006160_male_Asian_20/normal.png,127,70,256,244
/opt/ml/input/data/train/images/006160_male_Asian_20/mask2.png,112,84,263,270
/opt/ml/input/data/train/images/006160_male_Asian_20/mask3.png,112,94,269,287
/opt/ml/input/data/train/images/004211_male_Asian_58/mask5.jpg,123,154,268,347
/opt/ml/input/data/train/images/004211_male_Asian_58/mask3.jpg,115,164,260,359
/opt/ml/input/data/train/images/004211_male_Asian_58/normal.jpg,125,130,277,368
/opt/ml/input/data/train/images/004211_male_Asian_58/mask2.jpg,119,155,264,354
/opt/ml/input/data/train/images/004211_male_Asian_58/mask1.jpg,126,140,271,366
/opt/ml/input/data/train/images/004211_male_Asian_58/incorrect_mask.jpg,128,134,268,364
/opt/ml/input/data/train/images/004211_male_Asian_58/mask4.jpg,120,152,270,352
/opt/ml/input/data/train/images/000740_female_Asian_52/mask5.jpg,112,151,291,406
/opt/ml/input/data/train/images/000740_female_Asian_52/mask3.jpg,90,150,303,419
/opt/ml/input/data/train/images/000740_female_Asian_52/normal.jpg,103,161,289,431
/opt/ml/input/data/train/images/000740_female_Asian_52/mask2.jpg,68,159,293,471
/opt/ml/input/data/train/images/000740_female_Asian_52/mask1.jpg,84,149,300,450
/opt/ml/input/data/train/images/000740_female_Asian_52/incorrect_mask.jpg,99,186,279,414
/opt/ml/input/data/train/images/000740_female_Asian_52/mask4.jpg,112,161,273,366
/opt/ml/input/data/train/images/001985_female_Asian_34/mask5.jpg,124,117,258,292
/opt/ml/input/data/train/images/001985_female_Asian_34/mask3.jpg,128,124,256,298
/opt/ml/input/data/train/images/001985_female_Asian_34/normal.jpg,131,166,245,319
/opt/ml/input/data/train/images/001985_female_Asian_34/mask2.jpg,124,125,256,295
/opt/ml/input/data/train/images/001985_female_Asian_34/mask1.jpg,122,120,256,296
/opt/ml/input/data/train/images/001985_female_Asian_34/incorrect_mask.jpg,138,136,246,284
/opt/ml/input/data/train/images/001985_female_Asian_34/mask4.jpg,122,120,253,290
/opt/ml/input/data/train/images/006654_male_Asian_19/mask2.jpeg,97,150,267,356
/opt/ml/input/data/train/images/006654_male_Asian_19/normal.jpeg,110,120,277,349
/opt/ml/input/data/train/images/006654_male_Asian_19/incorrect_mask.jpeg,109,135,269,359
/opt/ml/input/data/train/images/006654_male_Asian_19/mask1.jpeg,100,131,265,341
/opt/ml/input/data/train/images/006654_male_Asian_19/mask5.jpeg,105,149,262,336
/opt/ml/input/data/train/images/006654_male_Asian_19/mask4.jpeg,102,123,276,347
/opt/ml/input/data/train/images/006654_male_Asian_19/mask3.jpeg,97,124,279,365
/opt/ml/input/data/train/images/004472_female_Asian_49/mask5.jpg,119,125,271,330
/opt/ml/input/data/train/images/004472_female_Asian_49/mask3.jpg,117,135,270,325
/opt/ml/input/data/train/images/004472_female_Asian_49/normal.jpg,113,118,267,337
/opt/ml/input/data/train/images/004472_female_Asian_49/mask2.jpg,117,128,272,329
/opt/ml/input/data/train/images/004472_female_Asian_49/mask1.jpg,108,129,267,339
/opt/ml/input/data/train/images/004472_female_Asian_49/incorrect_mask.jpg,105,114,269,362
/opt/ml/input/data/train/images/004472_female_Asian_49/mask4.jpg,116,123,270,318
/opt/ml/input/data/train/images/001144_male_Asian_28/mask5.jpg,120,160,247,325
/opt/ml/input/data/train/images/001144_male_Asian_28/mask3.jpg,130,175,237,313
/opt/ml/input/data/train/images/001144_male_Asian_28/normal.jpg,124,153,247,322
/opt/ml/input/data/train/images/001144_male_Asian_28/mask2.jpg,125,158,255,325
/opt/ml/input/data/train/images/001144_male_Asian_28/mask1.jpg,126,168,239,306
/opt/ml/input/data/train/images/001144_male_Asian_28/incorrect_mask.jpg,136,157,263,332
/opt/ml/input/data/train/images/001144_male_Asian_28/mask4.jpg,120,168,234,310
/opt/ml/input/data/train/images/003560_male_Asian_55/mask5.jpg,127,178,266,369
/opt/ml/input/data/train/images/003560_male_Asian_55/mask3.jpg,127,175,256,350
/opt/ml/input/data/train/images/003560_male_Asian_55/normal.jpg,120,175,250,370
/opt/ml/input/data/train/images/003560_male_Asian_55/mask2.jpg,135,177,263,348
/opt/ml/input/data/train/images/003560_male_Asian_55/mask1.jpg,123,187,257,371
/opt/ml/input/data/train/images/003560_male_Asian_55/incorrect_mask.jpg,126,181,265,375
/opt/ml/input/data/train/images/003560_male_Asian_55/mask4.jpg,136,209,252,352
/opt/ml/input/data/train/images/003242_female_Asian_20/mask5.jpg,111,147,264,339
/opt/ml/input/data/train/images/003242_female_Asian_20/mask3.jpg,105,154,253,345
/opt/ml/input/data/train/images/003242_female_Asian_20/normal.jpg,97,125,248,328
/opt/ml/input/data/train/images/003242_female_Asian_20/mask2.jpg,100,164,253,372
/opt/ml/input/data/train/images/003242_female_Asian_20/mask1.jpg,104,141,261,340
/opt/ml/input/data/train/images/003242_female_Asian_20/incorrect_mask.jpg,109,118,261,336
/opt/ml/input/data/train/images/003242_female_Asian_20/mask4.jpg,91,156,256,366
/opt/ml/input/data/train/images/003780_female_Asian_48/mask5.jpg,150,196,251,324
/opt/ml/input/data/train/images/003780_female_Asian_48/mask3.jpg,138,187,244,323
/opt/ml/input/data/train/images/003780_female_Asian_48/normal.jpg,147,190,245,323
/opt/ml/input/data/train/images/003780_female_Asian_48/mask2.jpg,141,189,243,327
/opt/ml/input/data/train/images/003780_female_Asian_48/mask1.jpg,134,188,226,309
/opt/ml/input/data/train/images/003780_female_Asian_48/incorrect_mask.jpg,130,205,217,320
/opt/ml/input/data/train/images/003780_female_Asian_48/mask4.jpg,133,193,233,321
/opt/ml/input/data/train/images/006754_male_Asian_19/mask5.jpg,122,170,256,352
/opt/ml/input/data/train/images/006754_male_Asian_19/mask3.jpg,123,178,257,352
/opt/ml/input/data/train/images/006754_male_Asian_19/normal.jpg,134,194,244,348
/opt/ml/input/data/train/images/006754_male_Asian_19/mask2.jpg,122,174,258,347
/opt/ml/input/data/train/images/006754_male_Asian_19/mask1.jpg,131,164,272,346
/opt/ml/input/data/train/images/006754_male_Asian_19/incorrect_mask.jpg,115,170,259,384
/opt/ml/input/data/train/images/006754_male_Asian_19/mask4.jpg,133,179,267,355
/opt/ml/input/data/train/images/000595_male_Asian_56/mask5.jpg,120,151,287,383
/opt/ml/input/data/train/images/000595_male_Asian_56/mask3.jpg,94,140,296,402
/opt/ml/input/data/train/images/000595_male_Asian_56/normal.jpg,125,167,268,379
/opt/ml/input/data/train/images/000595_male_Asian_56/mask2.jpg,100,166,276,379
/opt/ml/input/data/train/images/000595_male_Asian_56/mask1.jpg,137,146,287,346
/opt/ml/input/data/train/images/000595_male_Asian_56/incorrect_mask.jpg,107,172,293,426
/opt/ml/input/data/train/images/000595_male_Asian_56/mask4.jpg,111,123,293,350
/opt/ml/input/data/train/images/003557_female_Asian_51/mask5.jpg,127,198,245,336
/opt/ml/input/data/train/images/003557_female_Asian_51/mask3.jpg,127,200,244,339
/opt/ml/input/data/train/images/003557_female_Asian_51/normal.jpg,123,203,239,347
/opt/ml/input/data/train/images/003557_female_Asian_51/mask2.jpg,126,198,238,338
/opt/ml/input/data/train/images/003557_female_Asian_51/mask1.jpg,122,192,232,331
/opt/ml/input/data/train/images/003557_female_Asian_51/incorrect_mask.jpg,120,210,231,345
/opt/ml/input/data/train/images/003557_female_Asian_51/mask4.jpg,119,185,255,345
/opt/ml/input/data/train/images/004339_female_Asian_60/mask5.jpg,114,169,255,340
/opt/ml/input/data/train/images/004339_female_Asian_60/mask3.jpg,119,152,265,340
/opt/ml/input/data/train/images/004339_female_Asian_60/normal.jpg,138,188,243,335
/opt/ml/input/data/train/images/004339_female_Asian_60/mask2.jpg,125,166,272,359
/opt/ml/input/data/train/images/004339_female_Asian_60/mask1.jpg,132,179,266,357
/opt/ml/input/data/train/images/004339_female_Asian_60/incorrect_mask.jpg,127,169,250,339
/opt/ml/input/data/train/images/004339_female_Asian_60/mask4.jpg,134,174,265,340
/opt/ml/input/data/train/images/003726_female_Asian_58/mask5.jpg,120,147,234,292
/opt/ml/input/data/train/images/003726_female_Asian_58/mask3.jpg,136,168,259,338
/opt/ml/input/data/train/images/003726_female_Asian_58/normal.jpg,136,167,272,360
/opt/ml/input/data/train/images/003726_female_Asian_58/mask2.jpg,106,156,236,333
/opt/ml/input/data/train/images/003726_female_Asian_58/mask1.jpg,155,165,286,333
/opt/ml/input/data/train/images/003726_female_Asian_58/incorrect_mask.jpg,138,166,265,348
/opt/ml/input/data/train/images/003726_female_Asian_58/mask4.jpg,127,184,253,358
/opt/ml/input/data/train/images/004283_male_Asian_60/mask5.jpg,103,120,286,388
/opt/ml/input/data/train/images/004283_male_Asian_60/mask3.jpg,95,157,280,402
/opt/ml/input/data/train/images/004283_male_Asian_60/normal.jpg,126,161,273,389
/opt/ml/input/data/train/images/004283_male_Asian_60/mask2.jpg,102,130,290,378
/opt/ml/input/data/train/images/004283_male_Asian_60/mask1.jpg,106,167,272,398
/opt/ml/input/data/train/images/004283_male_Asian_60/incorrect_mask.jpg,106,153,272,403
/opt/ml/input/data/train/images/004283_male_Asian_60/mask4.jpg,112,155,300,404
/opt/ml/input/data/train/images/003768_female_Asian_50/mask5.jpg,118,179,254,345
/opt/ml/input/data/train/images/003768_female_Asian_50/mask3.jpg,128,195,243,337
/opt/ml/input/data/train/images/003768_female_Asian_50/normal.jpg,143,207,233,328
/opt/ml/input/data/train/images/003768_female_Asian_50/mask2.jpg,135,215,227,334
/opt/ml/input/data/train/images/003768_female_Asian_50/mask1.jpg,141,212,228,326
/opt/ml/input/data/train/images/003768_female_Asian_50/incorrect_mask.jpg,138,210,226,325
/opt/ml/input/data/train/images/003768_female_Asian_50/mask4.jpg,127,185,257,358
/opt/ml/input/data/train/images/000512_female_Asian_55/mask5.jpg,61,140,291,424
/opt/ml/input/data/train/images/000512_female_Asian_55/mask3.jpg,97,155,298,408
/opt/ml/input/data/train/images/000512_female_Asian_55/normal.jpg,103,126,298,387
/opt/ml/input/data/train/images/000512_female_Asian_55/mask2.jpg,91,136,316,421
/opt/ml/input/data/train/images/000512_female_Asian_55/mask1.jpg,68,112,272,376
/opt/ml/input/data/train/images/000512_female_Asian_55/incorrect_mask.jpg,98,128,298,359
/opt/ml/input/data/train/images/000512_female_Asian_55/mask4.jpg,105,146,307,402
/opt/ml/input/data/train/images/006389_male_Asian_19/mask5.jpg,114,104,288,319
/opt/ml/input/data/train/images/006389_male_Asian_19/mask3.jpg,109,87,272,304
/opt/ml/input/data/train/images/006389_male_Asian_19/normal.jpg,124,99,275,308
/opt/ml/input/data/train/images/006389_male_Asian_19/mask2.jpg,115,132,265,323
